100,NEM12,201611151907,TCAUSTM,SAVVYPLUS
200,8000000492,B1B2E1E2K1K2Q1Q2,003,B1,N1,C609668,KWH,15,
300,20161114,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,A,,,20161115014057,
500,N,,20161114010000,000000.00
200,8000000492,B1B2E1E2K1K2Q1Q2,003,B2,N2,C1261126,KWH,15,
300,20161114,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,S15,76,,20161115175239,
200,8000000492,B1B2E1E2K1K2Q1Q2,001,E1,N1,C609668,KWH,15,
300,20161114,3.216,2.920,3.240,3.064,2.864,2.672,2.656,2.704,2.696,3.360,3.016,3.336,3.864,3.048,3.384,3.832,3.192,3.064,2.384,2.120,3.192,4.464,4.824,3.496,4.216,6.880,8.368,9.376,11.648,12.560,11.328,9.384,10.120,11.096,10.528,10.280,10.424,8.536,7.840,6.024,6.608,8.656,6.744,6.248,6.200,6.576,6.544,4.936,5.768,5.688,5.456,5.304,5.576,6.144,5.712,6.376,6.368,4.984,4.360,3.544,2.800,2.736,2.376,2.392,2.280,2.912,2.328,2.832,2.784,1.640,1.704,1.432,1.456,1.352,1.424,1.400,1.368,1.856,2.776,2.032,2.360,2.856,2.232,2.056,2.432,2.200,2.776,2.808,2.592,2.816,2.256,2.200,2.256,2.256,2.768,2.424,A,,,20161115014057,
500,N,,20161114010000,018089.98
200,8000000492,B1B2E1E2K1K2Q1Q2,001,E2,N2,C1261126,KWH,15,
300,20161114,7.262,6.891,6.872,5.774,6.593,6.023,6.421,6.836,6.408,6.607,6.802,6.344,6.289,6.572,6.100,5.718,5.743,5.992,5.341,6.615,6.266,6.439,6.771,6.230,5.781,5.436,5.112,6.104,5.535,1.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.893,11.245,11.575,11.553,11.472,10.573,9.697,9.466,9.270,9.212,8.992,8.951,8.043,S15,76,,20161115175232,
200,8000000492,B1B2E1E2K1K2Q1Q2,004,K1,,C609668,KVARH,15,
